alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address_1,address_2,address_3,city,zip_code,country,state,display_address,category_1,category_2,category_3,,
7-eleven-culver-city-2,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.0115563099171, 'longitude': -118.410990536212}",(310) 839-3025,1299.825161,#NAME?,https://s3-media2.fl.yelpcdn.com/bphoto/ZUSh8D1RflC4IaT9J9vl4Q/o.jpg,FALSE,"{'address1': '11001 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['11001 Washington Blvd', 'Culver City, CA 90232']}",7-Eleven,13108393025,$,3.5,12,[],https://www.yelp.com/biz/7-eleven-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01155631,-118.4109905,11001 Washington Blvd,,,Culver City,90232,US,CA,"['11001 Washington Blvd', 'Culver City, CA 90232']",Convenience Stores,Coffee & Tea,,,
reynier-park-los-angeles,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]","{'latitude': 34.0357669, 'longitude': -118.3861653}",(310) 840-2186,3323.611926,onxJkVK9jeyLwqfw8j67mg,https://s3-media2.fl.yelpcdn.com/bphoto/-U0qFVC9cVUjj7N2gA2M_Q/o.jpg,FALSE,"{'address1': '2803 Reynier Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['2803 Reynier Ave', 'Los Angeles, CA 90034']}",Reynier Park,13108402186,,3.5,11,[],https://www.yelp.com/biz/reynier-park-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0357669,-118.3861653,2803 Reynier Ave,,,Los Angeles,90034,US,CA,"['2803 Reynier Ave', 'Los Angeles, CA 90034']",Parks,Playgrounds,,,
the-hookah-zone-los-angeles,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}]","{'latitude': 34.0174284, 'longitude': -118.4096891}",(310) 918-6273,1597.400812,BqGbLojeVka5411qypg6sA,https://s3-media3.fl.yelpcdn.com/bphoto/2xwHpyn4QaNxnCUhzxgCzQ/o.jpg,FALSE,"{'address1': '10821 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10821 Venice Blvd', 'Los Angeles, CA 90034']}",The Hookah Zone,13109186273,$$,3.5,11,[],https://www.yelp.com/biz/the-hookah-zone-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0174284,-118.4096891,10821 Venice Blvd,,,Los Angeles,90034,US,CA,"['10821 Venice Blvd', 'Los Angeles, CA 90034']",Hookah Bars,,,,
koobidé-kabob-playa-vista,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'persian', 'title': 'Persian/Iranian'}]","{'latitude': 33.986026, 'longitude': -118.401533}",(310) 390-6800,2369.272448,q6Vzf69NaHqj5H-ywT8b7Q,https://s3-media1.fl.yelpcdn.com/bphoto/ofG9a9dHjBINRzjdoIcG0g/o.jpg,FALSE,"{'address1': '11800 W Jefferson', 'address2': 'Ste A', 'address3': '', 'city': 'Playa Vista', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['11800 W Jefferson', 'Ste A', 'Playa Vista, CA 90230']}",Koobidé Kabob,13103906800,,3.5,11,[],https://www.yelp.com/biz/koobid%C3%A9-kabob-playa-vista?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.986026,-118.401533,11800 W Jefferson,Ste A,,Playa Vista,90230,US,CA,"['11800 W Jefferson', 'Ste A', 'Playa Vista, CA 90230']",Mediterranean,Persian/Iranian,,,
starbucks-culver-city-16,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.017109, 'longitude': -118.405472033278}",(310) 845-7040,1309.35243,LpK21eJ-Izd_8e2G8UjZJg,https://s3-media3.fl.yelpcdn.com/bphoto/DdPnJh5K9niAIWqK_JpAAw/o.jpg,FALSE,"{'address1': '10601 Washington Blvd', 'address2': 'Ste 104', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10601 Washington Blvd', 'Ste 104', 'Culver City, CA 90232']}",Starbucks,13108457040,$,3.5,10,[],https://www.yelp.com/biz/starbucks-culver-city-16?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.017109,-118.405472,10601 Washington Blvd,Ste 104,,Culver City,90232,US,CA,"['10601 Washington Blvd', 'Ste 104', 'Culver City, CA 90232']",Coffee & Tea,,,,
apothecary-cafe-culver-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 34.0223083, 'longitude': -118.3983536}",(310) 204-3646,1678.497227,vJObmDenXOfza93llWzyFA,https://s3-media2.fl.yelpcdn.com/bphoto/GWXtp3UIqdJPb43NfbmFMw/o.jpg,FALSE,"{'address1': '3831 Hughes Ave', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3831 Hughes Ave', 'Culver City, CA 90232']}",Apothecary Cafe,13102043646,$,4,10,[],https://www.yelp.com/biz/apothecary-cafe-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0223083,-118.3983536,3831 Hughes Ave,,,Culver City,90232,US,CA,"['3831 Hughes Ave', 'Culver City, CA 90232']",Coffee & Tea,Bagels,Juice Bars & Smoothies,,
green-apple-cafe-los-angeles,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 33.99938467, 'longitude': -118.4188885}",(424) 835-4015,2113.257235,CTX1uRX4w-Jm_vVe7P-4yA,https://s3-media4.fl.yelpcdn.com/bphoto/xUzKXUW2W9Y_MzRaPdb_0Q/o.jpg,FALSE,"{'address1': '11739 W Washington Blvd', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['11739 W Washington Blvd', 'Los Angeles, CA 90066']}",Green Apple Cafe,14248354015,,5,10,[],https://www.yelp.com/biz/green-apple-cafe-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.99938467,-118.4188885,11739 W Washington Blvd,,,Los Angeles,90066,US,CA,"['11739 W Washington Blvd', 'Los Angeles, CA 90066']",Coffee & Tea,Cafes,Caterers,,
culver-city-skate-park-jefferson,"[{'alias': 'skate_parks', 'title': 'Skate Parks'}]","{'latitude': 34.0153139353848, 'longitude': -118.388158164191}",,1281.578393,fvUWoPNZXPsNlWZJ2wVXqA,https://s3-media1.fl.yelpcdn.com/bphoto/mnW8ZrXgiCD1c4f-SSGdnQ/o.jpg,FALSE,"{'address1': 'Jefferson Blvd Duquesne Ave', 'address2': '', 'address3': '', 'city': 'Jefferson', 'zip_code': '44047', 'country': 'US', 'state': 'CA', 'display_address': ['Jefferson Blvd Duquesne Ave', 'Jefferson, CA 44047']}",Culver City Skate Park,,,2.5,10,[],https://www.yelp.com/biz/culver-city-skate-park-jefferson?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01531394,-118.3881582,Jefferson Blvd Duquesne Ave,,,Jefferson,44047,US,CA,"['Jefferson Blvd Duquesne Ave', 'Jefferson, CA 44047']",Skate Parks,,,,
media-park-culver-city,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 34.02654, 'longitude': -118.39276}",(310) 836-1040,2197.243033,3Rs4o_TMy-IV-K4dtzr31g,https://s3-media3.fl.yelpcdn.com/bphoto/cLz4IqnNfdDS5bFj5sMj4g/o.jpg,FALSE,"{'address1': '9070 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9070 Venice Blvd', 'Culver City, CA 90232']}",Media Park,13108361040,,3.5,10,[],https://www.yelp.com/biz/media-park-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02654,-118.39276,9070 Venice Blvd,,,Culver City,90232,US,CA,"['9070 Venice Blvd', 'Culver City, CA 90232']",Parks,,,,
my-mango-sticky-rice-los-angeles,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'vegan', 'title': 'Vegan'}]","{'latitude': 34.0195033371765, 'longitude': -118.422350843156}",(818) 631-5898,2686.050292,209RgejrS2A4uOgD5CqO_Q,https://s3-media2.fl.yelpcdn.com/bphoto/NpUj5SQk2yXfgiycIBs_oA/o.jpg,FALSE,"{'address1': '3468-3466 S Sepulveda Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3468-3466 S Sepulveda Blvd', 'Los Angeles, CA 90034']}",My Mango Sticky Rice,18186315898,,5,10,[],https://www.yelp.com/biz/my-mango-sticky-rice-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01950334,-118.4223508,3468-3466 S Sepulveda Blvd,,,Los Angeles,90034,US,CA,"['3468-3466 S Sepulveda Blvd', 'Los Angeles, CA 90034']",Desserts,Thai,Vegan,,
tellefson-park-culver-city,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 34.0097427, 'longitude': -118.4125517}",,1391.785058,brJGg_eUf5EYkjUuf7Q9sQ,https://s3-media3.fl.yelpcdn.com/bphoto/FWQ9JGTutOyeOkjcIXzGIg/o.jpg,FALSE,"{'address1': '3998 Bentley Ave', 'address2': '', 'address3': 'Washington Place & Tilden Ave', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3998 Bentley Ave', 'Washington Place & Tilden Ave', 'Culver City, CA 90232']}",Tellefson Park,,,3,9,[],https://www.yelp.com/biz/tellefson-park-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0097427,-118.4125517,3998 Bentley Ave,,Washington Place & Tilden Ave,Culver City,90232,US,CA,"['3998 Bentley Ave', 'Washington Place & Tilden Ave', 'Culver City, CA 90232']",Parks,,,,
jimmy-johns-culver-city-2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.017269, 'longitude': -118.405582}",(310) 815-1229,1329.811082,nfAnOl6lfgOCDdoiQ1xK8w,https://s3-media3.fl.yelpcdn.com/bphoto/kWAfyJPCu1sd4Kjn667LLA/o.jpg,FALSE,"{'address1': '10601 Washington Blvd', 'address2': 'Ste 103', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10601 Washington Blvd', 'Ste 103', 'Culver City, CA 90232']}",Jimmy John's,13108151229,,3.5,9,[],https://www.yelp.com/biz/jimmy-johns-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.017269,-118.405582,10601 Washington Blvd,Ste 103,,Culver City,90232,US,CA,"['10601 Washington Blvd', 'Ste 103', 'Culver City, CA 90232']",Fast Food,Delis,Sandwiches,,
sophos-café-los-angeles-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 34.007903, 'longitude': -118.42688}",(310) 740-8799,2668.846689,4CsNXzOZ7UkG9c412Qm3pQ,https://s3-media1.fl.yelpcdn.com/bphoto/rynP8K1LYRcWUBCiLr_7ew/o.jpg,FALSE,"{'address1': '11827 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['11827 Venice Blvd', 'Los Angeles, CA 90066']}",Sophos Café,13107408799,$$,4,9,[],https://www.yelp.com/biz/sophos-caf%C3%A9-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.007903,-118.42688,11827 Venice Blvd,,,Los Angeles,90066,US,CA,"['11827 Venice Blvd', 'Los Angeles, CA 90066']",Cafes,Music Venues,Mediterranean,,
the-lions-fountain-culver-city,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]","{'latitude': 34.02312, 'longitude': -118.3941}",,1849.67445,ihFQ3raqCbIoOYNGvnLbCw,https://s3-media3.fl.yelpcdn.com/bphoto/hnCe02uZ08sApGEm2PD94g/o.jpg,FALSE,"{'address1': '9500 Culver Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9500 Culver Blvd', 'Culver City, CA 90232']}",The Lion's Fountain,,,5,8,[],https://www.yelp.com/biz/the-lions-fountain-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02312,-118.3941,9500 Culver Blvd,,,Culver City,90232,US,CA,"['9500 Culver Blvd', 'Culver City, CA 90232']",Landmarks & Historical Buildings,,,,
cafe-west-culver-city,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 34.0044958015758, 'longitude': -118.386790309296}",,1068.653073,CM2hDVNI52YK6oCcX3A2Ag,https://s3-media3.fl.yelpcdn.com/bphoto/sHTF4p-sEJrpAPaKBta-SA/o.jpg,FALSE,"{'address1': '9000 Overland Ave', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['9000 Overland Ave', 'Culver City, CA 90230']}",Cafe West,,$,2.5,8,[],https://www.yelp.com/biz/cafe-west-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0044958,-118.3867903,9000 Overland Ave,,,Culver City,90230,US,CA,"['9000 Overland Ave', 'Culver City, CA 90230']",American (New),,,,
blanco-park-culver-city,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 33.9952209591866, 'longitude': -118.392903059721}",(310) 253-6681,1384.389629,Quo-3y3YyVgCNe59ucHyFg,https://s3-media4.fl.yelpcdn.com/bphoto/XhCJ-GOlpIvTvcI4dfJQZA/o.jpg,FALSE,"{'address1': '5687 Sawtelle Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5687 Sawtelle Blvd', 'Culver City, CA 90230']}",Blanco Park,13102536681,,3.5,7,[],https://www.yelp.com/biz/blanco-park-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.99522096,-118.3929031,5687 Sawtelle Blvd,,,Culver City,90230,US,CA,"['5687 Sawtelle Blvd', 'Culver City, CA 90230']",Parks,,,,
eat-real-festival-culver-city,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 34.02973, 'longitude': -118.38393}",(510) 250-7811,2829.711386,YTmB_uWFaxq2mbkFovIB5g,https://s3-media3.fl.yelpcdn.com/bphoto/k64fQq2_ezIX2HMz4RYGEA/o.jpg,FALSE,"{'address1': 'Helms & Washington', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['Helms & Washington', 'Culver City, CA 90232']}",Eat Real Festival,15102507811,$,4.5,7,[],https://www.yelp.com/biz/eat-real-festival-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02973,-118.38393,Helms & Washington,,,Culver City,90232,US,CA,"['Helms & Washington', 'Culver City, CA 90232']",Street Vendors,,,,
water-4-u-culver-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 33.9931352, 'longitude': -118.4149636}",(310) 313-6694,2174.348586,v0-40sIbgS9jYYPWu80GRw,,FALSE,"{'address1': '4732 Inglewood Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4732 Inglewood Blvd', 'Culver City, CA 90230']}",Water 4 U,13103136694,$,3.5,7,[],https://www.yelp.com/biz/water-4-u-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9931352,-118.4149636,4732 Inglewood Blvd,,,Culver City,90230,US,CA,"['4732 Inglewood Blvd', 'Culver City, CA 90230']",Coffee & Tea,,,,
trimana-los-angeles-35,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.02053, 'longitude': -118.42395}",,2841.925066,jTaE-R8tVPIoVPnznX7SOg,https://s3-media4.fl.yelpcdn.com/bphoto/14FV5u4r9RULPfICwz8YZg/o.jpg,FALSE,"{'address1': '3415 S Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3415 S Sepulveda Blvd', 'Los Angeles, CA 90034']}",Trimana,,$,4,7,"['delivery', 'pickup']",https://www.yelp.com/biz/trimana-los-angeles-35?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02053,-118.42395,3415 S Sepulveda Blvd,,,Los Angeles,90034,US,CA,"['3415 S Sepulveda Blvd', 'Los Angeles, CA 90034']",Sandwiches,,,,
pizza-24-los-angeles,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 34.00852, 'longitude': -118.42413}",(310) 477-2111,2415.03133,jwUoOCHK1W4j8ocwT2cT-g,https://s3-media1.fl.yelpcdn.com/bphoto/FnT_TM-YNoKUwUS_m1_kFQ/o.jpg,FALSE,"{'address1': '11614 Venice Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['11614 Venice Blvd', 'Los Angeles, CA 90066']}",Pizza 24,13104772111,,3.5,7,"['delivery', 'pickup']",https://www.yelp.com/biz/pizza-24-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.00852,-118.42413,11614 Venice Blvd,,,Los Angeles,90066,US,CA,"['11614 Venice Blvd', 'Los Angeles, CA 90066']",Pizza,,,,
eat-real-festival-la-culver-city,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]","{'latitude': 34.03013, 'longitude': -118.38535}",,2872.13123,q45NAeE7BGMshEY-ODo_vA,https://s3-media2.fl.yelpcdn.com/bphoto/qAG_n2cm3NjLWeBQ0AYL6Q/o.jpg,FALSE,"{'address1': '8800 Venice Blvd', 'address2': '', 'address3': 'Helms Bakery District', 'city': 'Culver City', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['8800 Venice Blvd', 'Helms Bakery District', 'Culver City, CA 90034']}",Eat Real Festival LA,,,4.5,7,[],https://www.yelp.com/biz/eat-real-festival-la-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.03013,-118.38535,8800 Venice Blvd,,Helms Bakery District,Culver City,90034,US,CA,"['8800 Venice Blvd', 'Helms Bakery District', 'Culver City, CA 90034']",Local Flavor,,,,
los-jambados-culver-city,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 34.0116407971555, 'longitude': -118.419053256512}",(424) 312-4385,2009.716653,PBU1C0rhqarfKnKz2gZgtA,https://s3-media3.fl.yelpcdn.com/bphoto/qNMuA5tPrLfA4xq7vsgSLQ/o.jpg,FALSE,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['Culver City, CA 90230']}",Los Jambados,14243124385,,5,7,[],https://www.yelp.com/biz/los-jambados-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0116408,-118.4190533,,,,Culver City,90230,US,CA,"['Culver City, CA 90230']",Street Vendors,Tacos,Caterers,,
newberry-frozen-yogurt-los-angeles,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 34.02692, 'longitude': -118.37158}",(323) 938-6599,3271.373563,nVr9d6zuvUNgGzeUoycCBA,https://s3-media2.fl.yelpcdn.com/bphoto/4_6fgxGCy6Tow7MJmyQs8Q/o.jpg,FALSE,"{'address1': '3340 S La Cienega Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['3340 S La Cienega Blvd', 'Los Angeles, CA 90016']}",Newberry Frozen Yogurt,13239386599,$,2,6,[],https://www.yelp.com/biz/newberry-frozen-yogurt-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02692,-118.37158,3340 S La Cienega Blvd,,,Los Angeles,90016,US,CA,"['3340 S La Cienega Blvd', 'Los Angeles, CA 90016']",Ice Cream & Frozen Yogurt,,,,
taste-of-the-nation-culver-city-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 34.02654, 'longitude': -118.39276}",,2197.243033,mzO_nTZaTo81mwcHN44KMA,https://s3-media1.fl.yelpcdn.com/bphoto/tv3gWZs6QoMzgcTbRJh2Qw/o.jpg,FALSE,"{'address1': '9070 Venice Blvd', 'address2': '', 'address3': 'Media Park', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9070 Venice Blvd', 'Media Park', 'Culver City, CA 90232']}",Taste of the Nation,,$$$,5,6,[],https://www.yelp.com/biz/taste-of-the-nation-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02654,-118.39276,9070 Venice Blvd,,Media Park,Culver City,90232,US,CA,"['9070 Venice Blvd', 'Media Park', 'Culver City, CA 90232']",Bakeries,"Beer, Wine & Spirits",,,
wolfgang-puck-culver-city,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 34.0177184709477, 'longitude': -118.400570387469}",,1202.673517,XcKngJgrq5QBSjaOpHI_zQ,https://s3-media2.fl.yelpcdn.com/bphoto/uhn6E2zaIMPrYm2G0trgLw/o.jpg,FALSE,"{'address1': '10202 W Washington Blvd', 'address2': '', 'address3': 'Sony Pictures Plaza', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10202 W Washington Blvd', 'Sony Pictures Plaza', 'Culver City, CA 90232']}",Wolfgang Puck,,$$,3.5,6,[],https://www.yelp.com/biz/wolfgang-puck-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01771847,-118.4005704,10202 W Washington Blvd,,Sony Pictures Plaza,Culver City,90232,US,CA,"['10202 W Washington Blvd', 'Sony Pictures Plaza', 'Culver City, CA 90232']",Restaurants,,,,
